071d8852-96d4-48d5-945a-5db62f9db303,1071,مصلای تهران,7547673465235,IR114934986557775415588007,حساب پس انداز,5022894789800287,بانک ملت
aa8b0b91-8d4a-4ac7-bedd-62aed94446a0,8463,برق تهران,7547677210828,IR123225823523719885280646,حساب پس انداز,5029012364448436,بانک ملت
03315708-2cc7-4dc0-b5f7-959773bf2f5b,8492,خیابان نیاوران,7547688145912,IR222866347303181465921506,حساب جاری,5029290134901349,بانک مهر اقتصاد
15341215-bc71-4c7a-84ad-546aadda4e90,2045,فلکه فرودگاه,7547688814896,IR116203659966474221651902,حساب سپرده,6393601662060306,بانک مسکن
c02087c1-5dcd-4a30-a4cd-77e5ccb4a4a4,7416,چهارراه فرزانه,7547689311960,IR109941391619764076689133,حساب پس انداز,5028816489263079,بانک ملی
ec54334c-0ab6-47c9-924c-6965ad35ad2e,0942,مهتاب,7547707212988,IR008206991947794020364053,حساب جاری,5892452844745260,بانک سپه
f7312cdb-f4d0-4428-9ee8-c6108ea84dd0,3477,میدان رسالت,7547715671688,IR102226792042206802779141,حساب سپرده,5028646655686045,بانک رفاه
7a4e1d01-668e-45c1-9f0c-b94e3ee51395,3336,سه راه مجیدیه,7547722578882,IR223676943928366095990694,حساب پس انداز,6274560286291308,بانک ملی
6201b6be-a228-4fe6-85f6-48cb100a99a4,4394,میدان رسالت,7547723608083,IR111790041025258144017061,حساب سپرده,5028967333036592,بانک ملی
02f11623-e2d2-410d-a7a4-f902220b4799,7234,خیابان شیوا,7547728735216,IR220861249180036630082343,حساب پس انداز,5022659225479017,بانک ملت
5dac8664-8360-433a-8dc1-5c57d5de1c6f,3253,دانشگاه,7547735663049,IR126053512626884547138275,حساب پس انداز,5892001472552934,بانک ملی
3b054928-afc1-4237-a4a9-f56c582c726b,2342,شهرک گلستان,7547735928237,IR112965693348227018559027,حساب پس انداز,6274937293166275,بانک مهر اقتصاد
8afe458e-40f9-4ae5-a2a2-f6d17f584275,7441,شرکت اسمان,7547746436840,IR217245270232041338522336,حساب جاری,6277472929823611,بانک ملی
edcc11ea-882d-4ede-a748-f894abbf503e,1293,نیایش,7547747403886,IR002836868056003499982079,حساب سپرده,6279942965893561,بانک ملت
4f76ec37-b90d-4148-946a-99fdfdb7fa72,1059,کارخانه کفش ملی,7547758711701,IR008699361900344501182522,حساب سپرده,6037186743693294,بانک مهر اقتصاد
1030f34b-78fc-491e-b5be-567f52a7293b,8260,پامنار,7547766541675,IR213793673064883464577980,حساب جاری,6396108224429936,بانک ملت
dd22767c-b91b-4d00-b263-462461ead821,4125,ابشارولی عصر,7547777376446,IR208963500284100167421377,حساب سپرده,6362453639720669,بانک ملی
bef3615d-39dc-4002-8a87-a5678e1687e0,6194,خیابان صفای شرقی,7547783739676,IR001058580158840178411491,حساب جاری,5029525403424674,بانک ملت
1702bcdf-3602-4397-92db-a35170696f7b,3060,خیابان شیخ هادی شمالی,7547796571449,IR122102038847722921063719,حساب پس انداز,6219030033476947,بانک ملت
97a6aa06-b431-4301-a6f2-86a33d8de5df,3082,سه راه پارک خیام,7545994310907,IR011047257068823614408422,حساب پس انداز,6221970942942554,بانک مهر اقتصاد
ba239c2c-49d7-4e89-b6ed-d814a69e980a,8614,کاخ دادگستری,7545996228087,IR217710086774169958724761,حساب پس انداز,6276584769595663,بانک ملت
26e04fd7-5e29-4c05-afba-fdb0d5f49717,2398,غدیر,7547823535382,IR002059303955041649377133,حساب جاری,6396335936127637,بانک ملت
56eb06ee-369d-4731-8703-2b6d87086325,6196,میدان ارم,7546001114047,IR006358931608927341248596,حساب سپرده,6221746483572336,بانک توسعه تعاون
a18e3b5d-538b-4187-93ba-ae506ca46645,9350,فخررازی,7547827743127,IR113268012415007569688344,حساب سپرده,6276952070707666,بانک ملی
72633fff-e6bc-42b6-afb8-12b26cf1cc2f,2664,سه راه مجیدیه,7546028583637,IR009388174460216399978527,حساب جاری,6276295889274472,بانک ملی
6b4b8d20-9a3d-44fa-ba23-edd061c38b90,3369,پانزده متری اول افسریه,7547838683767,IR016842612780423542775735,حساب جاری,5892741934871118,بانک ملت
ee1cef9b-65f2-4ad5-b08c-4c846411448e,6778,مقداد,7546031637358,IR222362004240712642710924,حساب سپرده,5022034591634093,بانک ملی
d781996a-0a73-4529-80ee-c374ca47b777,3012,ساختمان مرکزی راه اهن,7546045630117,IR217975056681319824046475,حساب پس انداز,6280945334841907,بانک دی
e5d9792a-d29b-4b62-901b-39f6735d85c7,1095,نیایش,7547842597008,IR012675191024013118879027,حساب جاری,6276006974053157,بانک صادرات
d348f488-b4c8-4e0e-bbe6-8e366ffa3fa7,9964,خیابان عباسی,7546058573981,IR107558693292654720919178,حساب جاری,6362903616419184,بانک ملی
11539045-1c24-41a2-ba5a-98e912a0e932,0939,خیابان میرزای شیرازی,7546059499012,IR117618996366962375632346,حساب جاری,6396927919120236,بانک کشاورزی
eadd3402-e998-4a51-8ca9-eab2cb41783f,9193,نوید,7546059889988,IR101660656402856908166466,حساب سپرده,6277622320796415,بانک ملی
4a4139d7-07b3-4e52-ae2a-aa80f04fed99,8881,جوادیه,7546062199327,IR227861861110213101666806,حساب پس انداز,6037522707848763,بانک صنعت و معدن
a2dbab90-4bb9-4480-bfab-31747be4f47a,8498,لولاگر,7546074175091,IR029465938490311068728016,حساب سپرده,5892774055492856,بانک ملی
e73c97b4-39f3-472a-a79e-5da7a85e6fa0,7971,خیابان میعادجنوبی,7546080157395,IR220516366907175770898337,حساب سپرده,5028544373030548,بانک پاسارگاد
78491940-35f9-4740-9763-5ec050e7f417,3213,اذربایجان,7546088058742,IR206516220255300272799810,حساب سپرده,5894606020965720,بانک ملت
48fbffeb-1fb7-44e0-aa3d-bed312f70522,2868,میدان هاشمی,7546090375341,IR119485017155388944257962,حساب سپرده,5894789533444632,بانک ملت
059a8d9d-1338-4b8e-8fe6-f0a3ddc2ac8a,3328,خیابان سی متری جی,7546095900773,IR122267814207359782091162,حساب سپرده,5894581225541480,بانک اقتصاد نوین
57d4a0f6-8f90-42ea-9f8a-ab950b059635,6757,خیابان امام خمینی,7547947733199,IR104381126548692254986488,حساب جاری,6219982246766570,بانک ملی
06d78546-ec29-4d47-a5e6-3e4e3dfbd47f,5883,امیرکبیر,7547951469215,IR120614947595744283304291,حساب سپرده,5028413707446469,بانک مهر اقتصاد
9f3716bc-e8bf-48e9-8375-163a95c4b3ac,5378,شهرداری منطقه 17تهران,7547952403285,IR019909223449967575882183,حساب جاری,6104792718398703,بانک ملی
07389d15-16e5-43b4-8669-03783cacabfa,3923,کریمخان زند,7547953054051,IR008154537694721536825261,حساب سپرده,6274705406509192,بانک ملت
d6ef14b0-88e1-4bac-a2be-a4f181be450e,5730,نوشیروان,7547954196182,IR110465494508323488065587,حساب سپرده,5029291351577009,بانک ملت
3bf4e619-ce90-4e86-b7a8-5896829881f7,7848,دانشگاه,7547957483255,IR202924170694547074734120,حساب پس انداز,6280566911379935,بانک ملی
d31958d6-6790-47f7-95c7-d029f7c44363,5780,میرعماد,7547966321160,IR116987681547489469699069,حساب پس انداز,6393910004816867,بانک سپه
4ca10c9b-3ea9-4e3f-971a-e43a00944260,1986,کوی ضرابخانه,7547966692103,IR106783179686422764907686,حساب جاری,5892312404515158,بانک توسعه تعاون
8c0668de-d987-4657-b0ba-f1a88da85c72,5549,باقرشهر,7547972122827,IR212665038197469029529902,حساب جاری,6276025552319315,بانک ملت
c1a770d6-5b14-49c3-b8d8-8f2a79c5af2c,9319,خیابان شانزده متری دوم مجیدیه,7546104185824,IR116647543855195326647062,حساب پس انداز,6276236945668414,بانک ملی
aab71ac7-b463-4a7d-868a-c1d5bad8a4de,1358,ثبت کل,7546107487751,IR003095081787357990138139,حساب جاری,6219965917999501,بانک صادرات
2eabd8d5-4967-42a7-bb48-91aed954d7f5,5188,خیابان شهیدرضایی,7546119981672,IR127463254517289078604328,حساب پس انداز,6393287218996827,بانک ملی
694b61f7-7cde-4a99-b6eb-414b882d0d87,2212,خواجه عبداله انصاری,7548011494482,IR117124547769653616028002,حساب پس انداز,5892744526551242,بانک اقتصاد نوین
34397d62-e78a-4a6f-b024-597c47163f97,4250,سیمین,7548014239084,IR008109247255713452872514,حساب سپرده,6273474180242883,بانک ملت
46e0235c-662e-47d5-ac68-b4d1222c66e3,3227,گلها,7548038062541,IR028869766507967898948688,حساب جاری,6277285633999308,بانک ملی
d9dc4b65-7fb9-4a94-9a44-efe03e4704e8,1199,شعبه اصف,7548105805867,IR228475222675083618767456,حساب پس انداز,6280807189457936,بانک ملت
b9039a01-a340-44dc-80b9-fc3ca0c10e7e,5342,خیابان پالیزی,7548118387997,IR122052170201051450417369,حساب سپرده,6362942032351548,بانک دی
65d142db-555f-47ad-bc49-6d7ff1f92a8f,8475,شهرداری منطقه 17تهران,7546144065093,IR215948453821641205209673,حساب پس انداز,6396110058088697,بانک ملی
06a0e8dc-150c-4a55-8334-ba72b2183257,2193,دارایی استان تهران,7546144896494,IR221346881803469721105197,حساب پس انداز,6037864367251140,بانک ملی
58d40318-cb42-45ec-9b25-e5bd37b36181,3556,قاانی نو,7546145563614,IR204902201945584687715228,حساب جاری,6221555122725049,بانک ملت
a63ff5b0-3944-4905-b280-351bd208e294,9979,سیمان فارس,7546149581464,IR205699106687660373383632,حساب پس انداز,6393732958494862,بانک ملت
500327b6-181a-471f-8b19-362e3a6d9dea,6538,ازادگان,7546151995795,IR106975642417775593757922,حساب جاری,5029474052028906,بانک ملی
cf29d95c-02ce-4f36-b751-d0bc254e5748,5503,خیابان میعادجنوبی,7548134869044,IR007766465815637916148158,حساب جاری,6279743798719022,بانک ملی
51032a34-877f-4fc9-b0a6-411bcca35fa8,8863,کاشف,7546156983826,IR015034596477621290975373,حساب پس انداز,5022707592308690,بانک انصار
b2badc55-1579-49fd-9d2a-d8d21f8becee,3538,حج وزیارت,7546157258996,IR107006060106311718853583,حساب پس انداز,6362365983422353,بانک پاسارگاد
7ab536d5-2b33-4232-a12a-510f6cccdc38,0181,چهاردانگه,7546172849557,IR016095121705192723952309,حساب پس انداز,5028340774892351,بانک سپه
2f244316-b377-45dd-8be3-49b1629b9328,6754,خیابان وصال,7546186659828,IR224104175617705893248815,حساب جاری,6279961853539259,بانک ملت
11942dc3-1406-49b2-8b5d-b39717fdaf78,3679,ولنجک,7548214960787,IR101736848890154285306288,حساب پس انداز,5892363911764238,بانک ملت
6632ad01-3059-4e95-9f23-9f466b05909f,0865,داریوش,7548235474521,IR207262775413975197776575,حساب سپرده,6396765258167685,بانک ملی
8352c260-e8a8-4f47-8a82-247d944adc56,4662,دانشگاه,7548270023247,IR117335176301327036519266,حساب جاری,5029352401914779,بانک ملی
182ea6f3-3377-4c72-ba67-2d3a8bb11f74,4922,چهارراه رشیدتهرانپارس,7548273474778,IR214625643927523383347049,حساب سپرده,5022702352960653,بانک صادرات
c092cdb2-495f-4088-a5e7-920eec8e5f41,2309,پاسارگاد,7548279586303,IR210768063972907022754448,حساب جاری,5029540146029166,بانک صنعت و معدن
c12d0570-0665-432d-abad-6b17b6b13967,7038,خیابان سلسبیل شمالی,7548279991581,IR124211719612356998060915,حساب پس انداز,6273827177497063,بانک مهر اقتصاد
767d1bd1-88b0-4d33-8543-53fa45366596,7451,سه راه سلسبیل,7548283196096,IR014044298083345011955865,حساب پس انداز,6104130526348203,بانک سپه
59c6c20d-3569-4c25-823c-191dae34ca49,1561,جوادابادورامین,7546214026972,IR121259983041540088942028,حساب پس انداز,6396723288966884,بانک ملت
4874afd6-fd3d-4823-b5c1-dbeec8ce5869,5087,خیابان ونک,7546216124349,IR012101222767341731817522,حساب پس انداز,6393226318843216,بانک ملت
975a1cfd-57e5-4de9-832a-f2a69542c747,5599,خیابان میعادجنوبی,7548356752509,IR007740310392115148666484,حساب جاری,6280664839042729,بانک ملت
0742c535-61be-4234-8911-f2ed5e5aec2b,5964,سه راه مجیدیه,7546228366176,IR128735067751926310780318,حساب جاری,6393771284963977,بانک ملی
d15b4456-81d9-4d57-aafd-b9b6cffcac38,0561,اب وفاضلاب استان تهران,7546233615916,IR004656053447436994553072,حساب جاری,5022040424924758,بانک ملی
5ed469c0-e995-4208-a4c7-c909a74cd66a,6264,خیابان جشنواره,7548422538127,IR112707131354245298514363,حساب پس انداز,6396641047128999,بانک سپه
9384da83-69f0-43ae-83b5-5417080b84a6,8336,ممتازملی,7548464911941,IR000333800893010995621164,حساب پس انداز,6393179604515541,بانک صنعت و معدن
d2a88022-7edc-49d2-a4c2-16dd5331e4db,4696,خیابان ویلا,7548471677988,IR201969994497481406835128,حساب پس انداز,6277110306037074,بانک توسعه تعاون
eff54e24-991c-47f0-83ca-ffe897c99f17,3478,خیابان شهیددستغیب,7548477190469,IR000880613782385848465963,حساب جاری,6104810136530724,بانک ملت
c2356e78-59e4-4e33-9f9f-64ed12817528,4675,لولاگر,7548478488678,IR010705353093997866339230,حساب پس انداز,5892040836879536,بانک ملی
6023573b-1542-49e4-8466-ce7fd90abc93,9465,یافت اباد,7548486696616,IR223025144440706995314852,حساب جاری,5028561033378092,بانک صادرات
b9f1f9ba-fa6d-493c-a0a0-5393bc5295ff,4934,سرای حاج حسن,7548505373277,IR211660664160372929418755,حساب پس انداز,6393424439602679,بانک ملی
1dee957a-7ec8-4d30-ae09-52b9793b8b28,6856,شهرارا,7548514994379,IR102325937239097965652122,حساب جاری,6037560965112561,بانک اقتصاد نوین
f08d52b6-1472-49d7-9029-050ce65e3db5,9400,کمالی,7548516706826,IR116807495642100858572954,حساب سپرده,5892279669507447,بانک ملی
d385ce92-67c7-488b-83b6-da91f48c36b5,8060,فرودگاه امام خمینی,7546328206740,IR106406277233825149404359,حساب پس انداز,6219546733761574,بانک توسعه تعاون
2d523e59-4b5b-4832-bf6c-2ead83961952,4218,خیابان جمهوری اسلامی,7546328764407,IR023866458952962109211261,حساب سپرده,6396639317137050,بانک ملت
a4804bd5-e5e6-40ff-a81f-be0600a5cdfe,4250,نور,7548554616271,IR027145417640875320006237,حساب پس انداز,6037477670754213,بانک ملت
7637a262-7991-4b46-a509-59e07b926d20,6188,خیابان سلیمانیه غربی,7546335275857,IR012305722700854987018464,حساب پس انداز,6221484932643651,بانک ملت
6e464148-81b3-45ed-b531-9371b2523d22,8095,پاکدشت,7546337914767,IR208007140385253247362608,حساب سپرده,6393919843323419,بانک ملی
44774315-3ee8-4716-b62a-3fa777d73f08,1582,اناهیتا,7546343631401,IR122148498950442290211136,حساب پس انداز,6277137769263118,بانک ملی
bdbfdfb7-5c4a-4d7f-8884-e00d6b4346b5,4991,شهرک واوان,7546346617855,IR214362300269697632425311,حساب سپرده,6274542995230858,بانک ملت
07baaa33-0f29-4c50-beea-c93ac389c164,5054,خیابان پدرثانی,7546351233501,IR011856542099677331354023,حساب جاری,6219917836380078,بانک ملت
89b5fd4a-1959-456e-ae39-acf8dadcedb6,4799,پیشوا,7546362570548,IR107998672801208441900594,حساب جاری,6037695025948150,بانک شهر
36500d6d-fdaa-41a5-9b07-43dc28c21870,9129,کارخانه قندورامین,7546366904888,IR003561550332954562131135,حساب سپرده,6393425034212240,بانک رفاه
eeae6fb1-1a0f-4638-b034-ccb5db11ebe1,1751,داور,7546370419891,IR112105025233801663696535,حساب پس انداز,5028125727844719,بانک ملی
d7febf6c-477d-4a8d-b749-52da96f9da49,6288,بازاراهنگرها,7546372091094,IR021999737791395355166903,حساب جاری,6221336683318093,بانک ملی
4d2172d6-4feb-4aaf-a782-960ab913b72f,3524,افرینش تهرانپارس,7548699899951,IR113438057528172912316012,حساب سپرده,6037752638931507,بانک پاسارگاد
29cbab18-8608-4468-a0d7-a86737462a98,2186,خیابان پالیزی,7548716271549,IR220161521433533864965651,حساب سپرده,6279713927496552,بانک سپه
6869655d-e793-43a4-862b-5ed45ee2a792,8682,بازاراهنگرها,7548729073894,IR109493248268410323524366,حساب جاری,5022716488396735,بانک ملت
31b0b5ec-12b6-4a75-bc1f-91dae05fbdce,7584,خیابان سلسبیل شمالی,7546398376287,IR016210523588603651740871,حساب جاری,6396389962523991,بانک ملت
16dfdfa9-108b-4575-95f0-a56c5645d84b,0445,مجتمع اموزشی درمانی رسول اکرم,7546403340807,IR115707389521127824552812,حساب سپرده,6274657885478664,بانک ملی
f67bb60e-a38b-43cb-936a-ca7c63de03f7,5498,شهیداشتیانی -قیطریه -,7546407916201,IR111550152800840470677743,حساب سپرده,6276320617661781,بانک ملت
318d27fb-797b-405c-9760-81d95c304815,0767,امیرکبیر,7546408062401,IR127817036896037775929335,حساب سپرده,6362603838864189,بانک ملت
d769ca6b-3277-49e1-a6cd-7965a2970d0e,2008,کیانشهر,7546425432134,IR228152034939582925761280,حساب پس انداز,6279765083598268,بانک اقتصاد نوین
30bb13a8-e30e-49f8-93c9-fd438e834828,5713,بازارحمام چال,7546426535453,IR102505788601212550402445,حساب سپرده,6037472740764519,بانک انصار
70ccb82d-20f0-474a-908e-f2b5fe6b4d84,0870,زکریای رازی,7546445632787,IR207197588642084396087425,حساب جاری,6273669134455922,بانک ملی
bc21f2aa-b268-40d7-90c2-4f0402c45129,4803,سیمین,7548794800106,IR210236151819276552498264,حساب سپرده,6273943568203267,بانک ملت
714f0595-2a2c-490e-aa60-db755de372d7,4555,یوسف اباد,7546475030537,IR100601876783033890893272,حساب سپرده,5028180134078044,بانک ملت
4f047d97-fc63-4c4a-bb59-0fe67380ac6a,9608,حکیم الهی,7546481389306,IR107179334972726927469794,حساب پس انداز,6221350466242532,بانک شهر
85223fe3-2c45-47b3-b7f2-471ee5a48b50,6654,خیابان سورنا,7546483057242,IR124944831147828836672503,حساب پس انداز,6276304330189442,بانک دی
e12f5a7c-2a19-4d3b-92e0-a956f9a33e74,1314,میدان بروجردی,7548852967668,IR028151506392034221217148,حساب سپرده,6276266254952567,بانک صادرات
7c6def2a-4111-4ea7-9396-a401885d5516,8506,گلستانه,7548869269724,IR112527035057245792521423,حساب پس انداز,6396765634448747,بانک ملی
e1add4fc-b3dd-4d02-acb6-5ecf9dd80d28,0748,پیروزی,7548893988789,IR111913818423162356587805,حساب پس انداز,6219274118621699,بانک سپه
b8971296-ca93-47c4-ba5d-b6045ba7f033,4530,عارف,7546528472319,IR012442498711428731464612,حساب پس انداز,6277260716465609,بانک ملت
4ea87f5e-5c80-4e0f-92db-afff110e316f,0406,فلکه مقدم,7546539153421,IR226661935053071931121314,حساب پس انداز,5892385705796428,بانک ملی
8a1c3e6c-0204-4d17-a51c-d7b0ca5941fc,4907,قاسم ابادتهران نو,7546542397577,IR017574534216010049591534,حساب جاری,6104935859399139,بانک مهر اقتصاد
231b9c0c-0630-46c8-99ab-f67f29ae9679,9041,مینو,7546544964683,IR215686271065511613800284,حساب سپرده,6104527668667502,بانک پارسیان
6aea77cc-e843-4454-92db-35de3d14e87a,6076,کارون شمالی,7546549984498,IR005236630346661483519215,حساب جاری,6279956178882675,بانک ملت
0f5e69a6-675b-437f-ad2e-530654e6f723,5974,شهید رجایی,7546550512397,IR206663538503123503532628,حساب پس انداز,6274124362053064,بانک ملی
5fc21059-63ec-447c-8999-c11fda899667,0321,خاقانی,7546551504598,IR027887661208993363654780,حساب جاری,6280891386863075,بانک ملی
abaaf02a-00f0-4342-b2d1-d85a8938f5b7,6096,بازارنوروزخان,7546554469704,IR211697038860822663881220,حساب سپرده,6277930403936495,بانک ملی
61d8fbd0-51b6-41d4-b167-aba49a2cc680,6023,معراج,7546562280002,IR008894338167810302265221,حساب جاری,6274654638894126,بانک ملی
02967d8f-bedc-4c3f-bfce-17e82762aa92,6174,خیابان بهبودی,7546563414309,IR224505903130656448309956,حساب سپرده,6279070423090917,بانک ملت
89a3f9a6-1d5b-4f09-9d96-7f778926dd98,0030,وحدت,7548963333102,IR122959177922601894501189,حساب سپرده,5892565827700771,بانک ملی
ef65c904-a634-43dc-ad8c-a0ff344f1820,6082,صبا,7546583522569,IR114600220030752855628164,حساب جاری,6279233685296822,بانک پارسیان
9b87fd9e-1e82-492d-8bf1-39e413245cc0,1257,میدان ازادی,7546585236889,IR020945459099401561576176,حساب پس انداز,6362704698778551,بانک پارسیان
936645ab-0aa5-4066-a8a4-e881702b93d3,8397,غدیر,7546587336952,IR128022486352570705412564,حساب جاری,6280521454606435,بانک ملت
b6e41129-a01b-42d5-90be-571229dbe4b5,5774,قاانی نو,7548983133752,IR115102551881096280740511,حساب پس انداز,5022943114391346,بانک ملی
b46f17d6-5529-4b97-b5a0-ee8ee2db8574,7895,خیابان سیدالکریم شهرری,7546603929996,IR021014654574534703082528,حساب جاری,6277197798681606,بانک ملت
5ce6ea6a-b4fa-4489-8b58-23f45ca1c630,2831,ثبت کل,7561946673086,IR013165534260303248525300,حساب پس انداز,5028017941936171,بانک ملی
79ee5698-cecb-49ee-bf1a-8c246e880d80,1177,پامنار,7561957861315,IR024935236449927197909846,حساب سپرده,6221187150480066,بانک مهر اقتصاد
412aa8a3-34d6-4a30-a802-421122e5240b,6134,قدس,7549178646322,IR121190540312561610746929,حساب پس انداز,6104935133827760,بانک مهر اقتصاد
3fc51d21-a6f6-45f5-b92f-57c0a5cd766c,3986,عباس ابادغربی,7549188645036,IR116533623187481157987453,حساب پس انداز,5894833868867386,بانک ملی
3f3d603b-0159-4559-b7b0-42a5a2f845eb,6713,بزین,7549219616356,IR027479336207115458280700,حساب جاری,5028136748170785,بانک شهر
e48bba3d-b41e-49b8-b9c3-e7484f5b69b4,1562,بزرگمهر,7549222388599,IR203837902448596964281878,حساب سپرده,6362555429984248,بانک سپه
f16dab31-b315-4a5c-92c4-b1e476bb268d,3983,بازاراهن غرب تهران,7549232613818,IR005933176455803589651361,حساب سپرده,6396729134948659,بانک ملت
984036ce-1aa4-4b02-929c-f65e0015d807,9653,خیابان غیاثی,7549239035072,IR026449851387901514588291,حساب پس انداز,6274473751448696,بانک ملی
7010f020-c192-479d-aa9b-fd7f6f2389d2,8869,غدیر,7549239068285,IR102567990039498259902886,حساب سپرده,6276051173914437,بانک ملت
1b96d622-76ce-43bd-bb4f-bee0daa2c76f,5673,امیراباد,7561987113815,IR111411148543913984336151,حساب سپرده,6037703876776784,بانک ملی
5f0d102d-c627-451c-8d13-3af4fafed55b,7048,حشمتیه,7561992683652,IR219038396105050202905841,حساب جاری,6396461034575977,بانک مهر اقتصاد
bc3b422d-73fc-4021-ad4d-36ad85d2a7fe,8790,تاسیسات نفتی ری,7561994464344,IR106042642946304252564912,حساب جاری,5894776953409725,بانک ملی
230fa32b-3769-4aa0-9196-e14ec623f2ab,2836,گلشهرچهاردانگه,7561995838032,IR213045089022467811085900,حساب پس انداز,6274156533468274,بانک ملت
2ebf3548-ccbc-4701-b2db-ba00b0a9bc44,7663,سیروس,7562000344783,IR117705728616716160745864,حساب سپرده,6273676128833253,بانک ملت
d16d50f0-2a6f-4e7e-adcd-09a52f532151,4822,چهارراه عظیم پور,7562000935161,IR119816468017296363390637,حساب جاری,6279085288108913,بانک ملت
92f1863f-7e9d-495f-ba48-7ee5556dad56,6743,دانشگاه الزهرا,7549321400324,IR110549135584291170966545,حساب پس انداز,6280535691858871,بانک صادرات
6fff6b7c-f92c-4813-ad63-042933f5fae8,6073,سازمان مدیریت وبرنامه ریزی کشور,7549339828786,IR106273321103079798414182,حساب پس انداز,6277324823132434,بانک ملی
79eb4627-1400-40b7-adb3-2ec32c1dc900,5038,امانیه,7562024917311,IR100669153675027363524060,حساب سپرده,6104339507150185,بانک صنعت و معدن
91c0a576-ce39-4772-84e8-46854e1dfcbd,9626,چهارراه اسکندری,7562025461545,IR222416354867494164599845,حساب جاری,5022482291415130,بانک ملت
6330e4bd-c3cd-4b03-831e-12340fd05cc2,3963,خیابان دکتربهشتی,7562033212419,IR218997965847003522145659,حساب جاری,6277612776177184,بانک ملت
ea60b155-9a06-48ef-88c3-e6642cc1847b,9316,زعفرانیه,7562041973043,IR211511620797620414507331,حساب جاری,5894415661903195,بانک ملت
72e68519-a647-4b1c-80b6-d6c274a03277,3645,بهارستان,7549418541825,IR203551879807845427550404,حساب سپرده,5028225696886213,بانک ملت
